id,source,pedon_id,order,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,ccontent,ccontent_1m
3183,"BEC (Meidinger and Pojar, 1991)",287,Brunisolic,2,F,Organic,2.0,0.5,1.5,0.16,1,0.0,1,37.4,2,898.0,898.0
3184,"BEC (Meidinger and Pojar, 1991)",287,Brunisolic,3,H,Organic,0.5,0.0,0.5,0.16,1,0.0,1,30.85,2,247.0,247.0
3185,"BEC (Meidinger and Pojar, 1991)",287,Brunisolic,4,Ah,Mineral,0.0,-6.0,6.0,1.07,1,10.0,1,3.36,2,1941.0,1941.0
3186,"BEC (Meidinger and Pojar, 1991)",287,Brunisolic,5,Bm,Mineral,-6.0,-42.0,36.0,1.45,1,35.0,1,1.2,2,4072.0,4072.0
3187,"BEC (Meidinger and Pojar, 1991)",287,Brunisolic,6,BC,Mineral,-42.0,-48.0,6.0,1.45,1,40.0,1,0.38,2,198.0,198.0
3188,"BEC (Meidinger and Pojar, 1991)",288,,1,,Mineral,0.0,0.0,0.0,0.0,1,40.0,1,,2,,
3189,"BEC (Meidinger and Pojar, 1991)",288,,2,,Mineral,0.0,0.0,0.0,0.0,1,70.0,1,,2,,
3190,"BEC (Meidinger and Pojar, 1991)",289,Brunisolic,1,LF,Organic,4.0,0.0,4.0,0.16,1,0.0,1,37.4,2,2394.0,2394.0
3191,"BEC (Meidinger and Pojar, 1991)",289,Brunisolic,2,Bm,Mineral,0.0,-17.0,17.0,1.2,1,70.0,1,1.2,2,734.0,734.0
3192,"BEC (Meidinger and Pojar, 1991)",289,Brunisolic,3,BC,Mineral,-17.0,-37.0,20.0,1.2,1,75.0,1,0.38,2,228.0,228.0
3193,"BEC (Meidinger and Pojar, 1991)",290,Regosolic,1,Bm,Mineral,0.0,-13.0,13.0,1.1,1,40.0,1,2.84,2,2437.0,2437.0
3194,"BEC (Meidinger and Pojar, 1991)",290,Regosolic,2,LFH,Organic,0.0,0.0,0.0,0.11,1,0.0,1,25.58,2,0.0,0.0
3195,"BEC (Meidinger and Pojar, 1991)",291,,1,,Mineral,0.0,0.0,0.0,0.0,1,100.0,1,,2,,
3196,"BEC (Meidinger and Pojar, 1991)",292,Brunisolic,1,L,Organic,2.5,2.0,0.5,0.16,1,0.0,1,37.4,2,299.0,299.0
3197,"BEC (Meidinger and Pojar, 1991)",292,Brunisolic,2,F,Organic,2.0,0.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3198,"BEC (Meidinger and Pojar, 1991)",292,Brunisolic,3,Ah,Mineral,0.0,-1.0,1.0,1.07,1,0.0,1,3.36,2,360.0,360.0
3199,"BEC (Meidinger and Pojar, 1991)",292,Brunisolic,4,Bm,Mineral,-1.0,-20.0,19.0,1.45,1,65.0,1,1.2,2,1157.0,1157.0
3200,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,1,L,Organic,3.0,1.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3201,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,2,F,Organic,1.0,0.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3202,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,3,Aej,Mineral,0.0,-1.0,1.0,1.24,1,60.0,1,3.36,2,167.0,167.0
3203,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,4,Bm1,Mineral,-1.0,-15.0,14.0,1.2,1,75.0,1,1.2,2,504.0,504.0
3204,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,5,Bm2,Mineral,-15.0,-35.0,20.0,1.2,1,75.0,1,1.2,2,720.0,720.0
3205,"BEC (Meidinger and Pojar, 1991)",293,Brunisolic,6,BC,Mineral,-35.0,-60.0,25.0,1.2,1,75.0,1,0.38,2,285.0,285.0
3206,"BEC (Meidinger and Pojar, 1991)",294,Brunisolic,1,Ln,Organic,15.0,13.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3207,"BEC (Meidinger and Pojar, 1991)",294,Brunisolic,2,Fa,Organic,13.0,9.0,4.0,0.16,1,0.0,1,37.4,2,2394.0,2394.0
3208,"BEC (Meidinger and Pojar, 1991)",294,Brunisolic,3,Hh,Organic,9.0,0.0,9.0,0.16,1,0.0,1,30.85,2,4442.0,4442.0
3209,"BEC (Meidinger and Pojar, 1991)",294,Brunisolic,4,Ah,Mineral,0.0,-20.0,20.0,1.07,1,0.0,1,3.36,2,7190.0,7190.0
3210,"BEC (Meidinger and Pojar, 1991)",294,Brunisolic,5,Bm,Mineral,-20.0,-28.0,8.0,1.45,1,75.0,1,1.2,2,348.0,348.0
3211,"BEC (Meidinger and Pojar, 1991)",295,Podzolic,1,Ln,Organic,35.0,30.0,5.0,0.14,1,0.0,1,43.21,2,3025.0,3025.0
3212,"BEC (Meidinger and Pojar, 1991)",295,Podzolic,2,Fm,Organic,30.0,12.0,18.0,0.14,1,0.0,1,43.21,2,10889.0,10889.0
3213,"BEC (Meidinger and Pojar, 1991)",295,Podzolic,3,Hh,Organic,12.0,0.0,12.0,0.14,1,0.0,1,36.65,2,6157.0,6157.0
3214,"BEC (Meidinger and Pojar, 1991)",295,Podzolic,4,Ae,Mineral,0.0,-7.0,7.0,1.31,1,15.0,1,4.74,2,3695.0,3695.0
3215,"BEC (Meidinger and Pojar, 1991)",295,Podzolic,5,Bfj,Mineral,-7.0,-38.0,31.0,1.38,1,65.0,1,1.7,2,2545.0,2545.0
3216,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,1,L,Organic,5.0,4.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3217,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,2,F,Organic,4.0,1.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
3218,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
3219,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,4,Aej,Mineral,0.0,-1.0,1.0,1.24,1,50.0,1,3.36,2,208.0,208.0
3220,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,5,Bm,Mineral,-1.0,-20.0,19.0,1.2,1,50.0,1,1.2,2,1368.0,1368.0
3221,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,6,C,Mineral,-38.0,-38.0,0.0,1.29,1,60.0,1,0.39,2,0.0,0.0
3222,"BEC (Meidinger and Pojar, 1991)",296,Brunisolic,7,BC,Mineral,-20.0,-38.0,18.0,1.2,1,50.0,1,0.38,2,410.0,410.0
3223,"BEC (Meidinger and Pojar, 1991)",297,Podzolic,1,Ln,Organic,14.0,12.0,2.0,0.11,1,0.0,1,45.06,2,991.0,991.0
3224,"BEC (Meidinger and Pojar, 1991)",297,Podzolic,2,Fa,Organic,12.0,9.0,3.0,0.11,1,0.0,1,45.06,2,1487.0,1487.0
3225,"BEC (Meidinger and Pojar, 1991)",297,Podzolic,3,Hr,Organic,9.0,0.0,9.0,0.11,1,0.0,1,38.51,2,3812.0,3812.0
3226,"BEC (Meidinger and Pojar, 1991)",297,Podzolic,4,Ah,Mineral,0.0,-5.0,5.0,0.93,1,5.0,1,10.95,2,4837.0,4837.0
3227,"BEC (Meidinger and Pojar, 1991)",297,Podzolic,5,Bhf,Mineral,-5.0,-64.0,59.0,0.86,1,3.0,1,3.92,2,19293.0,19293.0
3228,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,1,Ln,Organic,12.0,10.0,2.0,0.11,1,0.0,1,45.06,2,991.0,991.0
3229,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,2,Fm,Organic,10.0,2.0,8.0,0.11,1,0.0,1,45.06,2,3965.0,3965.0
3230,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,3,Hh,Organic,2.0,0.0,2.0,0.11,1,0.0,1,38.51,2,847.0,847.0
3231,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,4,Ah,Mineral,0.0,-5.0,5.0,0.93,1,1.0,1,10.95,2,5041.0,5041.0
3232,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,5,Ae,Mineral,-5.0,-19.0,14.0,0.93,1,5.0,1,10.95,2,13544.0,13544.0
3233,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,6,Bfh,Mineral,-19.0,-64.0,45.0,1.17,1,25.0,1,3.92,2,15479.0,15479.0
3234,"BEC (Meidinger and Pojar, 1991)",298,Podzolic,7,Bf,Mineral,-64.0,-64.0,0.0,1.17,1,30.0,1,3.92,2,0.0,0.0
3235,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,1,Ln,Organic,25.0,22.0,3.0,0.14,1,0.0,1,43.21,2,1815.0,1815.0
3236,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,2,Fm,Organic,22.0,2.0,20.0,0.14,1,0.0,1,43.21,2,12099.0,12099.0
3237,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,3,Hh,Organic,2.0,0.0,2.0,0.14,1,0.0,1,36.65,2,1026.0,1026.0
3238,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,4,Ah,Mineral,0.0,-1.0,1.0,1.31,1,0.0,1,4.74,2,621.0,621.0
3239,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,5,Ae,Mineral,-1.0,-10.0,9.0,1.31,1,30.0,1,4.74,2,3912.0,3912.0
3240,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,6,Bfgj,Mineral,-10.0,-30.0,20.0,1.38,1,30.0,1,1.7,2,3284.0,3284.0
3241,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,7,BCc,Mineral,-30.0,-52.0,22.0,1.38,1,30.0,1,0.54,2,1148.0,1148.0
3242,"BEC (Meidinger and Pojar, 1991)",299,Podzolic,8,C,Mineral,-52.0,-52.0,0.0,1.63,1,30.0,1,0.55,2,0.0,0.0
3243,"BEC (Meidinger and Pojar, 1991)",300,,1,,Mineral,0.0,0.0,0.0,0.0,1,40.0,1,,2,,
3244,"BEC (Meidinger and Pojar, 1991)",301,Regosolic,1,Ln,Organic,6.0,5.0,1.0,0.11,1,0.0,1,25.58,2,281.0,281.0
3245,"BEC (Meidinger and Pojar, 1991)",301,Regosolic,2,Fm,Organic,3.0,1.0,2.0,0.11,1,0.0,1,25.58,2,563.0,563.0
3246,"BEC (Meidinger and Pojar, 1991)",301,Regosolic,3,Hr,Organic,1.0,0.0,1.0,0.55,1,0.0,1,19.02,2,1046.0,1046.0
3247,"BEC (Meidinger and Pojar, 1991)",301,Regosolic,4,Ahe,Mineral,0.0,-2.0,2.0,0.97,1,30.0,1,7.94,2,1078.0,1078.0
3248,"BEC (Meidinger and Pojar, 1991)",301,Regosolic,5,R,Mineral,-2.0,-2.0,0.0,0.0,1,0.0,1,,2,,
3249,"BEC (Meidinger and Pojar, 1991)",302,Brunisolic,1,L,Organic,6.0,4.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3250,"BEC (Meidinger and Pojar, 1991)",302,Brunisolic,2,Fa,Organic,4.0,1.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
3251,"BEC (Meidinger and Pojar, 1991)",302,Brunisolic,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
3252,"BEC (Meidinger and Pojar, 1991)",302,Brunisolic,4,Ah,Mineral,0.0,-1.0,1.0,1.07,1,95.0,1,3.36,2,18.0,18.0
3253,"BEC (Meidinger and Pojar, 1991)",302,Brunisolic,5,Bmj,Mineral,-1.0,-23.0,22.0,1.45,1,95.0,1,1.2,2,191.0,191.0
3254,"BEC (Meidinger and Pojar, 1991)",303,Brunisolic,1,L,Organic,2.0,0.200000003,1.799999997,0.16,1,0.0,1,37.4,2,1077.0,1077.0
3255,"BEC (Meidinger and Pojar, 1991)",303,Brunisolic,2,Fa,Organic,0.200000003,0.0,0.200000003,0.16,1,0.0,1,37.4,2,120.0,120.0
3256,"BEC (Meidinger and Pojar, 1991)",303,Brunisolic,3,Bm,Mineral,0.0,-20.0,20.0,1.2,1,30.0,1,1.2,2,2016.0,2016.0
3257,"BEC (Meidinger and Pojar, 1991)",303,Brunisolic,4,BC,Mineral,-20.0,-30.0,10.0,1.2,1,40.0,1,0.38,2,274.0,274.0
3258,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,1,L,Organic,2.0,1.0,1.0,0.11,1,0.0,1,25.58,2,281.0,281.0
3259,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,2,Fz,Organic,1.0,0.0,1.0,0.11,1,0.0,1,25.58,2,281.0,281.0
3260,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,3,Ah,Mineral,0.0,-1.0,1.0,0.97,1,30.0,1,7.94,2,539.0,539.0
3261,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,4,CI,Mineral,-1.0,-10.0,9.0,1.1,1,30.0,1,0.92,2,638.0,638.0
3262,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,5,Ahb,Mineral,-10.0,-15.0,5.0,0.97,1,30.0,1,7.94,2,2696.0,2696.0
3263,"BEC (Meidinger and Pojar, 1991)",304,Regosolic,6,CII,Mineral,-15.0,-50.0,35.0,1.1,1,30.0,1,0.92,2,2479.0,2479.0
3264,"BEC (Meidinger and Pojar, 1991)",305,Brunisolic,1,Ln,Organic,14.0,13.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3265,"BEC (Meidinger and Pojar, 1991)",305,Brunisolic,2,Fm,Organic,13.0,10.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
3266,"BEC (Meidinger and Pojar, 1991)",305,Brunisolic,3,Hh,Organic,10.0,0.0,10.0,0.16,1,0.0,1,30.85,2,4936.0,4936.0
3267,"BEC (Meidinger and Pojar, 1991)",305,Brunisolic,4,Bm,Mineral,0.0,-35.0,35.0,1.45,1,90.0,1,1.2,2,609.0,609.0
3268,"BEC (Meidinger and Pojar, 1991)",306,Brunisolic,1,Ln,Organic,4.0,3.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3269,"BEC (Meidinger and Pojar, 1991)",306,Brunisolic,2,Fm,Organic,3.0,2.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3270,"BEC (Meidinger and Pojar, 1991)",306,Brunisolic,3,Hr,Organic,2.0,0.0,2.0,0.16,1,0.0,1,30.85,2,987.0,987.0
3271,"BEC (Meidinger and Pojar, 1991)",306,Brunisolic,4,Ae,Mineral,0.0,-3.0,3.0,1.24,1,80.0,1,3.36,2,250.0,250.0
3272,"BEC (Meidinger and Pojar, 1991)",306,Brunisolic,5,Bm,Mineral,-3.0,-55.0,52.0,1.45,1,80.0,1,1.2,2,1810.0,1810.0
3273,"BEC (Meidinger and Pojar, 1991)",307,Brunisolic,1,Bm,Mineral,0.0,-10.0,10.0,1.45,1,80.0,1,1.2,2,348.0,348.0
3274,"BEC (Meidinger and Pojar, 1991)",307,Brunisolic,2,R,Mineral,0.0,0.0,0.0,0.0,1,0.0,1,,2,,
3275,"BEC (Meidinger and Pojar, 1991)",308,Brunisolic,1,Fz,Organic,1.0,0.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3276,"BEC (Meidinger and Pojar, 1991)",308,Brunisolic,2,Ah,Mineral,0.0,-14.0,14.0,1.07,1,15.0,1,3.36,2,4278.0,4278.0
3277,"BEC (Meidinger and Pojar, 1991)",308,Brunisolic,3,Bm1,Mineral,-14.0,-32.0,18.0,1.62,1,20.0,1,1.2,2,2799.0,2799.0
3278,"BEC (Meidinger and Pojar, 1991)",308,Brunisolic,4,Bm2,Mineral,-32.0,-70.0,38.0,1.62,1,20.0,1,1.2,2,5910.0,5910.0
3279,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,1,Lv,Organic,6.0,5.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3280,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,2,Fz,Organic,5.0,2.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
3281,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,3,Hh,Organic,2.0,0.0,2.0,0.16,1,0.0,1,30.85,2,987.0,987.0
3282,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,4,Ah,Mineral,0.0,-4.0,4.0,1.07,1,20.0,1,3.36,2,1150.0,1150.0
3283,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,5,Bm,Mineral,-4.0,-26.0,22.0,1.45,1,20.0,1,1.2,2,3062.0,3062.0
3284,"BEC (Meidinger and Pojar, 1991)",309,Brunisolic,6,C,Mineral,-26.0,-65.0,39.0,1.38,1,70.0,1,0.39,2,630.0,630.0
3285,"BEC (Meidinger and Pojar, 1991)",310,Brunisolic,1,L,Organic,7.0,6.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3286,"BEC (Meidinger and Pojar, 1991)",310,Brunisolic,2,Fm,Organic,6.0,1.0,5.0,0.16,1,0.0,1,37.4,2,2992.0,2992.0
3287,"BEC (Meidinger and Pojar, 1991)",310,Brunisolic,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
3288,"BEC (Meidinger and Pojar, 1991)",310,Brunisolic,4,Ahe,Mineral,0.0,-1.0,1.0,1.07,1,45.0,1,3.36,2,198.0,198.0
3289,"BEC (Meidinger and Pojar, 1991)",310,Brunisolic,5,Bfj,Mineral,-1.0,-47.0,46.0,1.03,1,65.0,1,1.2,2,1990.0,1990.0
3290,"BEC (Meidinger and Pojar, 1991)",311,Brunisolic,1,LFH,Organic,2.0,0.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3291,"BEC (Meidinger and Pojar, 1991)",311,Brunisolic,2,Bm,Mineral,0.0,-26.0,26.0,1.2,1,60.0,1,1.2,2,1498.0,1498.0
3292,"BEC (Meidinger and Pojar, 1991)",311,Brunisolic,3,BC,Mineral,-26.0,-60.0,34.0,1.2,1,60.0,1,0.38,2,620.0,620.0
3293,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,1,L,Organic,6.0,5.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
3294,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,2,Fa,Organic,5.0,3.0,2.0,0.14,1,0.0,1,43.21,2,1210.0,1210.0
3295,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,3,Hh,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,1539.0,1539.0
3296,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,4,Ah,Mineral,0.0,-5.0,5.0,1.31,1,0.0,1,4.74,2,3105.0,3105.0
3297,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,5,Bfh,Mineral,-5.0,-21.0,16.0,1.38,1,0.0,1,1.7,2,3754.0,3754.0
3298,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,6,Bf1,Mineral,-21.0,-34.0,13.0,1.38,1,2.0,1,1.7,2,2989.0,2989.0
3299,"BEC (Meidinger and Pojar, 1991)",312,Podzolic,7,Bf2,Mineral,-34.0,-52.0,18.0,1.38,1,30.0,1,1.7,2,2956.0,2956.0
3300,"BEC (Meidinger and Pojar, 1991)",313,Organic,1,Om2,Organic,47.0,30.0,17.0,0.12,1,0.0,1,51.68,2,10543.0,10543.0
3301,"BEC (Meidinger and Pojar, 1991)",313,Organic,2,Om1,Organic,30.0,14.0,16.0,0.12,1,0.0,1,51.68,2,9923.0,9923.0
3302,"BEC (Meidinger and Pojar, 1991)",313,Organic,3,Fa,Organic,14.0,2.0,12.0,0.08,1,0.0,1,51.68,2,4961.0,4961.0
3303,"BEC (Meidinger and Pojar, 1991)",313,Organic,4,Ln,Organic,2.0,0.0,2.0,0.08,1,0.0,1,51.68,2,827.0,827.0
3304,"BEC (Meidinger and Pojar, 1991)",313,Organic,5,,Mineral,0.0,0.0,0.0,0.0,1,0.0,1,,2,,
3305,"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,1,"L, F, H",Organic,4.0,0.0,4.0,0.16,1,0.0,1,37.4,2,2394.0,2394.0
3306,"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,2,Bfj,Mineral,-15.0,-2.0,13.0,1.03,1,25.0,1,1.2,2,1205.0,1205.0
3307,"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,3,Aej,Mineral,0.0,-2.0,2.0,1.24,1,25.0,1,3.36,2,625.0,625.0
3308,"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,4,Bm,Mineral,-15.0,-40.0,25.0,1.45,1,25.0,1,1.2,2,3262.0,3262.0
3309,"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,5,BC,Mineral,-40.0,-55.0,15.0,1.45,1,25.0,1,0.38,2,620.0,620.0
3310,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,1,L,Organic,3.0,2.5,0.5,0.16,1,0.0,1,37.4,2,299.0,299.0
3311,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,2,Fz,Organic,2.5,0.5,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3312,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,3,H,Organic,0.5,0.0,0.5,0.16,1,0.0,1,30.85,2,247.0,247.0
3313,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,4,Aej,Mineral,0.0,-1.0,1.0,1.24,1,10.0,1,3.36,2,375.0,375.0
3314,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,5,Bfj,Mineral,-1.0,-27.0,26.0,1.03,1,10.0,1,1.2,2,2892.0,2892.0
3315,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,6,BC,Mineral,-27.0,-42.0,15.0,1.45,1,20.0,1,0.38,2,661.0,661.0
3316,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,1,L,Organic,25.0,24.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
3317,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,2,Fm,Organic,24.0,0.0,24.0,0.14,1,0.0,1,43.21,2,14519.0,14519.0
3318,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,3,Ae,Mineral,0.0,0.0,0.0,1.31,1,70.0,1,4.74,2,0.0,0.0
3319,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,1,Ln,Organic,9.0,6.0,3.0,0.14,1,0.0,1,43.21,2,1815.0,1815.0
3320,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,2,Fa,Organic,6.0,3.0,3.0,0.14,1,0.0,1,43.21,2,1815.0,1815.0
3321,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,3,Hh,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,1539.0,1539.0
3322,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,4,Ae,Mineral,0.0,-8.0,8.0,1.31,1,3.0,1,4.74,2,4818.0,4818.0
3323,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,5,Bf,Mineral,-8.0,-65.0,57.0,1.38,1,25.0,1,1.7,2,10029.0,10029.0
3324,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,1,Lv,Organic,8.0,6.0,2.0,0.11,1,0.0,1,45.06,2,991.0,991.0
3325,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,2,Fz,Organic,6.0,4.0,2.0,0.11,1,0.0,1,45.06,2,991.0,991.0
3326,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,3,Hh,Organic,4.0,0.0,4.0,0.11,1,0.0,1,38.51,2,1694.0,1694.0
3327,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,4,Ahe,Mineral,0.0,-10.0,10.0,0.93,1,1.0,1,10.95,2,10082.0,10082.0
3328,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,5,Bhf,Mineral,-10.0,-38.0,28.0,0.86,1,35.0,1,3.92,2,6136.0,6136.0
3329,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,6,Bf,Mineral,-38.0,-53.0,15.0,1.17,1,50.0,1,3.92,2,3440.0,3440.0
3330,"BEC (Meidinger and Pojar, 1991)",319,,1,,Mineral,0.0,0.0,0.0,0.0,1,60.0,1,,2,,
3331,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,1,Ln,Organic,15.0,11.0,4.0,0.11,1,0.0,1,45.06,2,1983.0,1983.0
3332,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,2,Fz,Organic,11.0,5.0,6.0,0.11,1,0.0,1,45.06,2,2974.0,2974.0
3333,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,3,Hz,Organic,5.0,0.0,5.0,0.11,1,0.0,1,38.51,2,2118.0,2118.0
3334,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,4,Ah,Mineral,0.0,-9.0,9.0,0.93,1,1.0,1,10.95,2,9073.0,9073.0
3335,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,5,Bhf,Mineral,-9.0,-47.0,38.0,0.86,1,15.0,1,3.92,2,10889.0,10889.0
3336,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,6,Bf,Mineral,-47.0,-77.0,30.0,1.17,1,25.0,1,3.92,2,10319.0,10319.0
3337,"BEC (Meidinger and Pojar, 1991)",321,Podzolic,1,Ae,Mineral,0.0,-1.0,1.0,1.31,1,0.0,1,4.74,2,621.0,621.0
3338,"BEC (Meidinger and Pojar, 1991)",321,Podzolic,2,Bf,Mineral,-1.0,-28.0,27.0,1.38,1,50.0,1,1.7,2,3167.0,3167.0
3339,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,1,L,Organic,22.0,20.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
3340,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,2,F,Organic,20.0,0.0,20.0,0.16,1,0.0,1,37.4,2,11968.0,11968.0
3341,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,3,Ae,Mineral,0.0,-2.0,2.0,1.24,1,0.0,1,3.36,2,833.0,833.0
3342,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,4,Bm,Mineral,-2.0,-35.0,33.0,1.45,1,23.0,1,1.2,2,4421.0,4421.0
3343,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,1,L,Organic,20.0,19.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
3344,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,2,F,Organic,19.0,0.0,19.0,0.16,1,0.0,1,37.4,2,11370.0,11370.0
3345,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,3,Ae,Mineral,0.0,-1.0,1.0,1.24,1,0.0,1,3.36,2,417.0,417.0
3346,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,4,Bm,Mineral,-1.0,-20.0,19.0,1.45,1,55.0,1,1.2,2,1488.0,1488.0
3347,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,1,Ln,Organic,30.0,23.0,7.0,0.11,1,0.0,1,45.06,2,3470.0,3470.0
3348,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,2,Fz,Organic,23.0,11.0,12.0,0.11,1,0.0,1,45.06,2,5948.0,5948.0
3349,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,3,Hh,Organic,11.0,0.0,11.0,0.11,1,0.0,1,38.51,2,4660.0,4660.0
3350,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,4,Ae,Mineral,0.0,-5.0,5.0,0.93,1,1.0,1,10.95,2,5041.0,5041.0
3351,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,5,Bhf,Mineral,-5.0,-37.0,32.0,0.86,1,15.0,1,3.92,2,9170.0,9170.0
